CustomerID,FirstName,LastName,City,Country,Phone,OrderID,OrderDate,OrderNumber,TotalAmount,ProductID,ProductName,UnitPrice,Package,IsDiscontinued,SupplierID,CompanyName,ContactName,City,Country,Phone,Fax
35,Carlos,Hern?ndez,San Crist?bal,Venezuela,(5) 555-1340,148,12/26/2012 0:00,542525,2333.2,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
35,Carlos,Hern?ndez,San Crist?bal,Venezuela,(5) 555-1340,148,12/26/2012 0:00,542525,2333.2,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
35,Carlos,Hern?ndez,San Crist?bal,Venezuela,(5) 555-1340,148,12/26/2012 0:00,542525,2333.2,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
25,Peter,Franken,München,Germany,089-0877310,149,12/27/2012 0:00,542526,1903.8,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
25,Peter,Franken,München,Germany,089-0877310,149,12/27/2012 0:00,542526,1903.8,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
25,Peter,Franken,München,Germany,089-0877310,149,12/27/2012 0:00,542526,1903.8,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
60,Isabel,de Castro,Lisboa,Portugal,(1) 356-5634,150,12/27/2012 0:00,542527,843.2,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
60,Isabel,de Castro,Lisboa,Portugal,(1) 356-5634,150,12/27/2012 0:00,542527,843.2,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,151,12/30/2012 0:00,542528,2736,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,NULL
71,Jose,Pavarotti,Boise,USA,(208) 555-8097,151,12/30/2012 0:00,542528,2736,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
83,Palle,Ibsen,?rhus,Denmark,86 21 32 43,152,12/31/2012 0:00,542529,1765.6,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
83,Palle,Ibsen,?rhus,Denmark,86 21 32 43,152,12/31/2012 0:00,542529,1765.6,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
83,Palle,Ibsen,?rhus,Denmark,86 21 32 43,152,12/31/2012 0:00,542529,1765.6,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
83,Palle,Ibsen,?rhus,Denmark,86 21 32 43,152,12/31/2012 0:00,542529,1765.6,77,Original Frankfurter grüne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
19,Ann,Devon,London,UK,(171) 555-0297,153,1/1/2013 0:00,542530,3063,29,Thüringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
19,Ann,Devon,London,UK,(171) 555-0297,153,1/1/2013 0:00,542530,3063,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,NULL
19,Ann,Devon,London,UK,(171) 555-0297,153,1/1/2013 0:00,542530,3063,49,Maxilaku,20,24 - 50 g pkgs.,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
65,Paula,Wilson,Albuquerque,USA,(505) 555-5939,154,1/1/2013 0:00,542531,3868.6,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
65,Paula,Wilson,Albuquerque,USA,(505) 555-5939,154,1/1/2013 0:00,542531,3868.6,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
65,Paula,Wilson,Albuquerque,USA,(505) 555-5939,154,1/1/2013 0:00,542531,3868.6,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
65,Paula,Wilson,Albuquerque,USA,(505) 555-5939,154,1/1/2013 0:00,542531,3868.6,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,155,1/2/2013 0:00,542532,2713.5,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
20,Roland,Mendel,Graz,Austria,7675-3425,155,1/2/2013 0:00,542532,2713.5,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
20,Roland,Mendel,Graz,Austria,7675-3425,156,1/3/2013 0:00,542533,1005.9,16,Pavlova,17.45,32 - 500 g boxes,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
20,Roland,Mendel,Graz,Austria,7675-3425,156,1/3/2013 0:00,542533,1005.9,48,Chocolade,12.75,10 pkgs.,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
49,Giovanni,Rovelli,Bergamo,Italy,035-640230,157,1/3/2013 0:00,542534,1675,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
49,Giovanni,Rovelli,Bergamo,Italy,035-640230,157,1/3/2013 0:00,542534,1675,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
49,Giovanni,Rovelli,Bergamo,Italy,035-640230,157,1/3/2013 0:00,542534,1675,49,Maxilaku,20,24 - 50 g pkgs.,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
47,Felipe,Izquierdo,I. de Margarita,Venezuela,(8) 34-56-12,158,1/6/2013 0:00,542535,400,3,Aniseed Syrup,10,12 - 550 ml bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,159,1/7/2013 0:00,542536,2018.2,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,159,1/7/2013 0:00,542536,2018.2,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,159,1/7/2013 0:00,542536,2018.2,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,159,1/7/2013 0:00,542536,2018.2,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
62,L?cia,Carvalho,Sao Paulo,Brazil,(11) 555-1189,159,1/7/2013 0:00,542536,2018.2,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
56,Henriette,Pfalzheim,K?ln,Germany,0221-0644327,160,1/7/2013 0:00,542537,1194,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,NULL
56,Henriette,Pfalzheim,K?ln,Germany,0221-0644327,160,1/7/2013 0:00,542537,1194,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
56,Henriette,Pfalzheim,K?ln,Germany,0221-0644327,160,1/7/2013 0:00,542537,1194,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,161,1/8/2013 0:00,542538,1622.4,37,Gravad lax,26,12 - 500 g pkgs.,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,161,1/8/2013 0:00,542538,1622.4,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,161,1/8/2013 0:00,542538,1622.4,62,Tarte au sucre,49.3,48 pies,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
54,Yvonne,Moncada,Buenos Aires,Argentina,(1) 135-5333,162,1/9/2013 0:00,542539,319.2,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
54,Yvonne,Moncada,Buenos Aires,Argentina,(1) 135-5333,162,1/9/2013 0:00,542539,319.2,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,163,1/10/2013 0:00,542540,802,33,Geitost,2.5,500 g,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,163,1/10/2013 0:00,542540,802,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,164,1/10/2013 0:00,542541,1208.5,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,164,1/10/2013 0:00,542541,1208.5,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,164,1/10/2013 0:00,542541,1208.5,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
87,Pirkko,Koskitalo,Oulu,Finland,981-443655,165,1/13/2013 0:00,542542,372,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
41,Annette,Roulet,Toulouse,France,61.77.61.10,166,1/14/2013 0:00,542543,2123.2,1,Chai,18,10 boxes x 20 bags,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
41,Annette,Roulet,Toulouse,France,61.77.61.10,166,1/14/2013 0:00,542543,2123.2,62,Tarte au sucre,49.3,48 pies,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
41,Annette,Roulet,Toulouse,France,61.77.61.10,166,1/14/2013 0:00,542543,2123.2,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,167,1/14/2013 0:00,542544,231.4,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,167,1/14/2013 0:00,542544,231.4,33,Geitost,2.5,500 g,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
36,Yoshi,Latimer,Elgin,USA,(503) 555-6874,168,1/15/2013 0:00,542545,102.4,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
36,Yoshi,Latimer,Elgin,USA,(503) 555-6874,168,1/15/2013 0:00,542545,102.4,33,Geitost,2.5,500 g,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
87,Pirkko,Koskitalo,Oulu,Finland,981-443655,169,1/16/2013 0:00,542546,720,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
87,Pirkko,Koskitalo,Oulu,Finland,981-443655,169,1/16/2013 0:00,542546,720,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
87,Pirkko,Koskitalo,Oulu,Finland,981-443655,169,1/16/2013 0:00,542546,720,57,Ravioli Angelo,19.5,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,170,1/16/2013 0:00,542547,11283.2,38,Côte de Blaye,263.5,12 - 75 cl bottles,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,170,1/16/2013 0:00,542547,11283.2,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,170,1/16/2013 0:00,542547,11283.2,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
73,Jytte,Petersen,Kobenhavn,Denmark,31 12 34 56,170,1/16/2013 0:00,542547,11283.2,77,Original Frankfurter grüne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
63,Horst,Kloss,Cunewalde,Germany,0372-035188,171,1/17/2013 0:00,542548,1814.8,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
63,Horst,Kloss,Cunewalde,Germany,0372-035188,171,1/17/2013 0:00,542548,1814.8,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
63,Horst,Kloss,Cunewalde,Germany,0372-035188,171,1/17/2013 0:00,542548,1814.8,61,Sirop d'érable,28.5,24 - 500 ml bottles,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
63,Horst,Kloss,Cunewalde,Germany,0372-035188,171,1/17/2013 0:00,542548,1814.8,74,Longlife Tofu,10,5 kg pkg.,FALSE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,NULL
68,Michael,Holz,Genève,Switzerland,0897-034214,172,1/20/2013 0:00,542549,2208,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
68,Michael,Holz,Genève,Switzerland,0897-034214,172,1/20/2013 0:00,542549,2208,69,Gudbrandsdalsost,36,10 kg pkg.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
88,Paula,Parente,Resende,Brazil,(14) 555-8122,173,1/21/2013 0:00,542550,1897.6,9,Mishi Kobe Niku,97,18 - 500 g pkgs.,TRUE,4,Tokyo Traders,Yoshi Nagase,Tokyo,Japan,(03) 3555-5011,NULL
88,Paula,Parente,Resende,Brazil,(14) 555-8122,173,1/21/2013 0:00,542550,1897.6,13,Konbu,6,2 kg box,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
88,Paula,Parente,Resende,Brazil,(14) 555-8122,173,1/21/2013 0:00,542550,1897.6,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
88,Paula,Parente,Resende,Brazil,(14) 555-8122,173,1/21/2013 0:00,542550,1897.6,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
61,Bernardo,Batista,Rio de Janeiro,Brazil,(21) 555-4252,174,1/21/2013 0:00,542551,1273.2,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
61,Bernardo,Batista,Rio de Janeiro,Brazil,(21) 555-4252,174,1/21/2013 0:00,542551,1273.2,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
61,Bernardo,Batista,Rio de Janeiro,Brazil,(21) 555-4252,174,1/21/2013 0:00,542551,1273.2,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
61,Bernardo,Batista,Rio de Janeiro,Brazil,(21) 555-4252,174,1/21/2013 0:00,542551,1273.2,77,Original Frankfurter grüne So?e,13,12 boxes,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
27,Paolo,Accorti,Torino,Italy,011-4988260,175,1/22/2013 0:00,542552,49.8,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
31,André,Fonseca,Campinas,Brazil,(11) 555-9482,176,1/23/2013 0:00,542553,1020,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
31,André,Fonseca,Campinas,Brazil,(11) 555-9482,176,1/23/2013 0:00,542553,1020,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
51,Jean,Fresnière,Montréal,Canada,(514) 555-8054,177,1/23/2013 0:00,542554,11493.2,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,NULL
51,Jean,Fresnière,Montréal,Canada,(514) 555-8054,177,1/23/2013 0:00,542554,11493.2,38,Côte de Blaye,263.5,12 - 75 cl bottles,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
51,Jean,Fresnière,Montréal,Canada,(514) 555-8054,177,1/23/2013 0:00,542554,11493.2,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
41,Annette,Roulet,Toulouse,France,61.77.61.10,178,1/24/2013 0:00,542555,480,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
41,Annette,Roulet,Toulouse,France,61.77.61.10,178,1/24/2013 0:00,542555,480,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
29,Eduardo,Saavedra,Barcelona,Spain,(93) 203 4560,179,1/27/2013 0:00,542556,338.2,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
29,Eduardo,Saavedra,Barcelona,Spain,(93) 203 4560,179,1/27/2013 0:00,542556,338.2,64,Wimmers gute Semmelkn?del,33.25,20 bags x 4 pieces,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
59,Georg,Pipps,Salzburg,Austria,6562-9722,180,1/27/2013 0:00,542557,651,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
66,Maurizio,Moroni,Reggio Emilia,Italy,0522-556721,181,1/28/2013 0:00,542558,192,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
37,Patricia,McKenna,Cork,Ireland,2967 542,182,1/29/2013 0:00,542559,1748.5,50,Valkoinen suklaa,16.25,12 - 100 g bars,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
37,Patricia,McKenna,Cork,Ireland,2967 542,182,1/29/2013 0:00,542559,1748.5,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
20,Roland,Mendel,Graz,Austria,7675-3425,183,1/30/2013 0:00,542560,5796,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
20,Roland,Mendel,Graz,Austria,7675-3425,183,1/30/2013 0:00,542560,5796,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,183,1/30/2013 0:00,542560,5796,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
20,Roland,Mendel,Graz,Austria,7675-3425,183,1/30/2013 0:00,542560,5796,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,184,1/30/2013 0:00,542561,2523,17,Alice Mutton,39,20 - 1 kg tins,TRUE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,184,1/30/2013 0:00,542561,2523,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
10,Elizabeth,Lincoln,Tsawassen,Canada,(604) 555-4729,184,1/30/2013 0:00,542561,2523,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
75,Art,Braunschweiger,Lander,USA,(307) 555-4680,185,1/31/2013 0:00,542562,485,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
75,Art,Braunschweiger,Lander,USA,(307) 555-4680,185,1/31/2013 0:00,542562,485,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
60,Isabel,de Castro,Lisboa,Portugal,(1) 356-5634,186,2/3/2013 0:00,542563,851.2,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,187,2/3/2013 0:00,542564,360,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,187,2/3/2013 0:00,542564,360,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
16,Elizabeth,Brown,London,UK,(171) 555-2282,188,2/4/2013 0:00,542565,631.6,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
16,Elizabeth,Brown,London,UK,(171) 555-2282,188,2/4/2013 0:00,542565,631.6,22,Gustaf's Kn?ckebr?d,21,24 - 500 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
16,Elizabeth,Brown,London,UK,(171) 555-2282,188,2/4/2013 0:00,542565,631.6,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
7,Frédérique,Citeaux,Strasbourg,France,88.60.15.31,189,2/5/2013 0:00,542566,2210.8,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
7,Frédérique,Citeaux,Strasbourg,France,88.60.15.31,189,2/5/2013 0:00,542566,2210.8,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
7,Frédérique,Citeaux,Strasbourg,France,88.60.15.31,189,2/5/2013 0:00,542566,2210.8,64,Wimmers gute Semmelkn?del,33.25,20 bags x 4 pieces,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
